car_name,price,year,engine,mileage,valyuta,exchange_rate
LADA (VAZ) Niva,8000,2012,1.7,97500,AZN,1.00
LADA (VAZ) Niva,12200,2015,1.7,54000,AZN,1.00
LADA (VAZ) Niva,8600,2012,1.7,96000,AZN,1.00
LADA (VAZ) Niva,12900,2015,1.7,51340,AZN,1.00
LADA (VAZ) Niva,16900,2017,1.7,2000,AZN,1.00
LADA (VAZ) Niva,11300,2015,1.7,38000,AZN,1.00
LADA (VAZ) Niva,13800,2017,1.7,8500,AZN,1.00
LADA (VAZ) Niva,14800,2015,1.7,62000,AZN,1.00
LADA (VAZ) Niva,9000,2013,1.7,129544,AZN,1.00
LADA (VAZ) Niva,10400,2013,1.7,76000,AZN,1.00
LADA (VAZ) Niva,11000,2015,1.7,63000,AZN,1.00
LADA (VAZ) Niva,13800,2012,1.7,77777,AZN,1.00
LADA (VAZ) Niva,10700,2015,1.7,45000,AZN,1.00
LADA (VAZ) Niva,17800,2018,1.7,0,AZN,1.00
LADA (VAZ) Niva,13900,2015,1.7,40000,AZN,1.00
LADA (VAZ) Niva,12600,2015,1.7,54900,AZN,1.00
LADA (VAZ) Niva,17200,2017,1.7,14000,AZN,1.00
LADA (VAZ) Niva,9400,2015,1.7,103124,AZN,1.00
LADA (VAZ) Niva,13800,2015,1.7,30000,AZN,1.00
LADA (VAZ) Niva,9300,2014,1.7,49444,AZN,1.00
LADA (VAZ) Niva,12000,2015,1.7,70000,AZN,1.00
LADA (VAZ) Niva,4300,1995,1.7,300000,AZN,1.00
LADA (VAZ) Niva,11800,2014,1.7,92000,AZN,1.00
LADA (VAZ) Niva,9600,2014,1.7,82000,AZN,1.00
LADA (VAZ) Niva,8300,2012,1.7,80122,AZN,1.00
LADA (VAZ) Niva,9700,2014,1.7,55000,AZN,1.00
LADA (VAZ) Niva,6400,2006,1.7,170000,AZN,1.00
LADA (VAZ) Niva,9900,2013,1.7,90000,AZN,1.00
LADA (VAZ) Niva,14500,2015,1.7,21000,AZN,1.00
LADA (VAZ) Niva,10500,2015,1.7,92000,AZN,1.00
LADA (VAZ) Niva,4300,1997,1.7,98000,AZN,1.00
LADA (VAZ) Niva,11500,2016,1.7,24000,AZN,1.00
LADA (VAZ) Niva,14500,2015,1.7,22000,AZN,1.00
LADA (VAZ) Niva,16500,2017,1.7,22600,AZN,1.00
LADA (VAZ) Niva,23900,2017,1.7,9999,AZN,1.00
LADA (VAZ) Niva,11500,2013,1.7,113600,AZN,1.00
LADA (VAZ) Niva,10900,2013,1.7,55000,AZN,1.00
LADA (VAZ) Niva,5200,1999,1.7,141085,AZN,1.00
LADA (VAZ) Niva,2700,1984,1.6,250000,AZN,1.00
LADA (VAZ) Niva,6700,2006,1.7,162000,AZN,1.00
LADA (VAZ) Niva,15000,2017,1.7,550,AZN,1.00
LADA (VAZ) Niva,9700,2013,1.7,107800,AZN,1.00
LADA (VAZ) Niva,12300,2014,1.7,59000,AZN,1.00
LADA (VAZ) Niva,11800,2014,1.7,92000,AZN,1.00
LADA (VAZ) Niva,15900,2017,1.7,22000,AZN,1.00
LADA (VAZ) Niva,11700,2013,1.7,78000,AZN,1.00
LADA (VAZ) Niva,13000,1997,1.7,30267,AZN,1.00
LADA (VAZ) Niva,7100,2008,1.7,110000,AZN,1.00
LADA (VAZ) Niva,8850,2013,1.7,103000,AZN,1.00
LADA (VAZ) Niva,10500,2015,1.7,30000,AZN,1.00
LADA (VAZ) Niva,8400,2013,1.7,106100,AZN,1.00
LADA (VAZ) Niva,12000,2015,1.7,12000,AZN,1.00
LADA (VAZ) Niva,12200,2014,1.7,74000,AZN,1.00
LADA (VAZ) Niva,10500,2015,1.7,76000,AZN,1.00
LADA (VAZ) Niva,11000,2014,1.7,48000,AZN,1.00
LADA (VAZ) Niva,8500,2009,1.7,135722,AZN,1.00
LADA (VAZ) Niva,8000,2013,1.7,94000,AZN,1.00
LADA (VAZ) Niva,17800,2018,1.7,0,AZN,1.00
LADA (VAZ) Niva,17800,2018,1.7,0,AZN,1.00
LADA (VAZ) Niva,27000,2017,1.7,40001,AZN,1.00
LADA (VAZ) Niva,4200,1984,1.2,275000,AZN,1.00
LADA (VAZ) Niva,4600,2000,1.7,226000,AZN,1.00
LADA (VAZ) Niva,7700,2008,1.7,145000,AZN,1.00
LADA (VAZ) Niva,6500,2005,1.7,212421,AZN,1.00
LADA (VAZ) Niva,23900,2017,1.7,9999,AZN,1.00
LADA (VAZ) Niva,10720,2013,1.7,49000,AZN,1.00
LADA (VAZ) Niva,11500,2010,1.7,99808,AZN,1.00
LADA (VAZ) Niva,2600,1992,1.6,215000,AZN,1.00
LADA (VAZ) Niva,16200,2017,1.7,9500,AZN,1.00
LADA (VAZ) Niva,7600,2005,1.7,102000,AZN,1.00
LADA (VAZ) Niva,14800,2015,1.7,19300,AZN,1.00
LADA (VAZ) Niva,2700,1984,1.6,476523,AZN,1.00
LADA (VAZ) Niva,18000,2017,1.7,8000,AZN,1.00
LADA (VAZ) Niva,10600,2014,1.7,83000,AZN,1.00
LADA (VAZ) Niva,5800,1999,1.7,200000,AZN,1.00
LADA (VAZ) Niva,11000,2014,1.7,49000,AZN,1.00
LADA (VAZ) Niva,9000,2013,1.7,130000,AZN,1.00
LADA (VAZ) Niva,8000,2009,1.7,164000,AZN,1.00
LADA (VAZ) Niva,12600,2016,1.7,51300,AZN,1.00
LADA (VAZ) Niva,11200,2015,1.7,26300,AZN,1.00
LADA (VAZ) Niva,11700,2015,1.7,40000,AZN,1.00
LADA (VAZ) Niva,8800,2012,1.7,135000,AZN,1.00
LADA (VAZ) Niva,18300,2016,1.7,13600,AZN,1.00
LADA (VAZ) Niva,6800,2006,1.7,122000,AZN,1.00
LADA (VAZ) Niva,22500,2017,1.7,2920,AZN,1.00
LADA (VAZ) Niva,9500,2013,1.7,55000,AZN,1.00
LADA (VAZ) Niva,5200,2006,1.7,23000,AZN,1.00
LADA (VAZ) Niva,11500,2015,1.7,59000,AZN,1.00
LADA (VAZ) Niva,10900,2015,1.7,40000,AZN,1.00
LADA (VAZ) Niva,4100,1984,1.6,222000,AZN,1.00
LADA (VAZ) Niva,10200,2014,1.7,36000,AZN,1.00
LADA (VAZ) Niva,16500,2016,1.7,35000,AZN,1.00
LADA (VAZ) Niva,11000,2012,1.7,34000,AZN,1.00
LADA (VAZ) Niva,8900,2013,1.7,83123,AZN,1.00
LADA (VAZ) Niva,12500,2015,1.7,15114,AZN,1.00
LADA (VAZ) Niva,8400,2013,1.7,102000,AZN,1.00
LADA (VAZ) Niva,15500,2015,1.7,33000,AZN,1.00
LADA (VAZ) Niva,15200,2014,1.7,20000,AZN,1.00
LADA (VAZ) Niva,6500,1996,1.7,150000,AZN,1.00
LADA (VAZ) Niva,14100,2016,1.7,23000,AZN,1.00
LADA (VAZ) Niva,8800,2013,1.7,63000,AZN,1.00
LADA (VAZ) Niva,7700,2015,1.7,32586,AZN,1.00
LADA (VAZ) Niva,9000,2013,1.7,63000,AZN,1.00
LADA (VAZ) Niva,8900,2014,1.7,111118,AZN,1.00
LADA (VAZ) Niva,9800,2014,1.7,98000,AZN,1.00
LADA (VAZ) Niva,12000,2014,1.7,62000,AZN,1.00
LADA (VAZ) Niva,9300,2013,1.7,55200,AZN,1.00
LADA (VAZ) Niva,8300,2013,1.7,83560,AZN,1.00
LADA (VAZ) Niva,3500,1993,1.6,260000,AZN,1.00
LADA (VAZ) Niva,10300,2015,1.7,43000,AZN,1.00
LADA (VAZ) Niva,9400,2013,1.7,115000,AZN,1.00
LADA (VAZ) Niva,13000,2017,1.7,8300,AZN,1.00
LADA (VAZ) Niva,13800,2017,1.7,8500,AZN,1.00
LADA (VAZ) Niva,8000,2010,1.7,200000,AZN,1.00
LADA (VAZ) Niva,13500,2016,1.7,70000,AZN,1.00
LADA (VAZ) Niva,9200,2009,1.7,180000,AZN,1.00
LADA (VAZ) Niva,9800,2013,1.7,85000,AZN,1.00
LADA (VAZ) Niva,14500,2014,1.7,76500,AZN,1.00
LADA (VAZ) Niva,4300,1998,1.7,110000,AZN,1.00
LADA (VAZ) Niva,2700,2001,1.6,178000,AZN,1.00
LADA (VAZ) Niva,7500,2013,1.7,75005,AZN,1.00
LADA (VAZ) Niva,14900,2014,1.7,20000,AZN,1.00
LADA (VAZ) Niva,9300,2012,1.7,44229,AZN,1.00
LADA (VAZ) Niva,6500,2011,1.7,166000,AZN,1.00
LADA (VAZ) Niva,10500,2015,1.7,74000,AZN,1.00
LADA (VAZ) Niva,17800,2014,1.7,42000,AZN,1.00
LADA (VAZ) Niva,18000,2018,1.7,2100,AZN,1.00
LADA (VAZ) Niva,10600,2014,1.7,57000,AZN,1.00
LADA (VAZ) Niva,12250,2015,1.7,38000,AZN,1.00
LADA (VAZ) Niva,9200,2014,1.8,94000,AZN,1.00
LADA (VAZ) Niva,4500,1985,1.6,299990,AZN,1.00
LADA (VAZ) Niva,7000,2011,1.7,140000,AZN,1.00
LADA (VAZ) Niva,9000,2010,1.7,165000,AZN,1.00
LADA (VAZ) Niva,9300,2014,1.7,69009,AZN,1.00
LADA (VAZ) Niva,17000,2014,1.7,43000,AZN,1.00
LADA (VAZ) Niva,30000,2018,1.7,650,AZN,1.00
LADA (VAZ) Niva,12300,2015,1.7,14200,AZN,1.00
LADA (VAZ) Niva,17500,2017,1.7,8500,AZN,1.00
LADA (VAZ) Niva,14200,2015,1.7,13000,AZN,1.00
LADA (VAZ) Niva,10200,2013,1.8,102000,AZN,1.00
LADA (VAZ) Niva,9000,2013,1.7,69232,AZN,1.00
LADA (VAZ) Niva,6500,2007,1.7,170000,AZN,1.00
LADA (VAZ) Niva,12700,2016,1.7,42000,AZN,1.00
LADA (VAZ) Niva,10500,2015,1.7,68000,AZN,1.00
LADA (VAZ) Niva,15500,2013,1.7,530000,AZN,1.00
LADA (VAZ) Niva,10800,2013,1.7,52500,AZN,1.00
LADA (VAZ) Niva,9600,2013,1.7,61000,AZN,1.00
LADA (VAZ) Niva,14500,2015,1.7,22000,AZN,1.00
LADA (VAZ) Niva,10000,2015,1.7,45000,AZN,1.00
LADA (VAZ) Niva,5200,2000,1.7,223000,AZN,1.00
LADA (VAZ) Niva,17800,2018,1.7,0,AZN,1.00
LADA (VAZ) Niva,9800,2013,1.7,79000,AZN,1.00
LADA (VAZ) Niva,7600,2014,1.7,76000,AZN,1.00
LADA (VAZ) Niva,5500,2003,1.7,141000,AZN,1.00
LADA (VAZ) Niva,11000,2014,1.7,52300,AZN,1.00
LADA (VAZ) Niva,15700,2015,1.7,55000,AZN,1.00
LADA (VAZ) Niva,2600,1985,1.6,450000,AZN,1.00
LADA (VAZ) Niva,14600,2015,1.7,120000,AZN,1.00
LADA (VAZ) Niva,7100,2008,1.7,232068,AZN,1.00
LADA (VAZ) Niva,11800,2015,1.7,38600,AZN,1.00
LADA (VAZ) Niva,9800,2013,1.7,98000,AZN,1.00
LADA (VAZ) Niva,13000,2014,1.7,90000,AZN,1.00
LADA (VAZ) Niva,15500,2018,1.7,0,AZN,1.00
LADA (VAZ) Niva,3500,1985,1.6,150000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,3500,1983,1.6,195000,AZN,1.00
LADA (VAZ) Niva,12300,2015,1.7,18000,AZN,1.00
LADA (VAZ) Niva,10800,2018,1.7,1600,$,1.70
LADA (VAZ) Niva,11000,2015,1.7,85000,AZN,1.00
LADA (VAZ) Niva,5500,2015,1.7,85000,AZN,1.00
LADA (VAZ) Niva,16900,2018,1.7,1000,AZN,1.00
LADA (VAZ) Niva,11500,2017,1.7,36000,AZN,1.00
LADA (VAZ) Niva,14800,2018,1.7,6200,AZN,1.00
LADA (VAZ) Niva,7400,2004,1.7,165000,AZN,1.00
LADA (VAZ) Niva,11900,2015,1.7,43000,AZN,1.00
LADA (VAZ) Niva,3100,1985,1.7,301475,AZN,1.00
LADA (VAZ) Niva,15800,2018,1.7,16500,AZN,1.00
LADA (VAZ) Niva,12700,2016,1.7,30300,AZN,1.00
LADA (VAZ) Niva,8900,2012,1.7,81000,AZN,1.00
LADA (VAZ) Niva,11600,2014,1.7,48000,AZN,1.00
LADA (VAZ) Niva,7000,2001,1.7,141300,AZN,1.00
LADA (VAZ) Niva,11200,2014,1.7,40000,AZN,1.00
LADA (VAZ) Niva,11000,2013,1.7,19500,AZN,1.00
LADA (VAZ) Niva,14440,2017,1.7,25000,AZN,1.00
LADA (VAZ) Niva,7000,2009,1.7,184000,AZN,1.00
LADA (VAZ) Niva,6350,2006,1.7,148009,AZN,1.00
LADA (VAZ) Niva,5200,1998,1.7,155235,AZN,1.00
LADA (VAZ) Niva,10500,2014,1.7,63000,AZN,1.00
LADA (VAZ) Niva,13900,2013,1.7,59338,AZN,1.00
LADA (VAZ) Niva,9700,2013,1.7,79000,AZN,1.00
LADA (VAZ) Niva,4600,1996,1.7,220000,AZN,1.00
LADA (VAZ) Niva,10800,2013,1.7,88000,AZN,1.00
LADA (VAZ) Niva,10800,2013,1.7,88000,AZN,1.00
LADA (VAZ) Niva,18500,2018,1.7,1900,AZN,1.00
LADA (VAZ) Niva,14300,2015,1.7,25000,AZN,1.00
LADA (VAZ) Niva,11800,2013,1.7,102000,AZN,1.00
LADA (VAZ) Niva,3800,1987,1.7,150000,AZN,1.00
LADA (VAZ) Niva,9000,1991,1.7,200000,AZN,1.00
LADA (VAZ) Niva,14000,2015,1.7,57000,AZN,1.00
LADA (VAZ) Niva,11200,2014,1.7,29700,AZN,1.00
LADA (VAZ) Niva,16700,2017,1.7,20500,AZN,1.00
LADA (VAZ) Niva,11700,2015,1.7,50141,AZN,1.00
LADA (VAZ) Niva,10700,2015,1.7,56500,AZN,1.00
LADA (VAZ) Niva,12100,2013,1.7,59000,AZN,1.00
LADA (VAZ) Niva,13200,2015,1.7,75000,AZN,1.00
LADA (VAZ) Niva,13200,2015,1.7,75000,AZN,1.00
LADA (VAZ) Niva,14500,2017,1.7,45000,AZN,1.00
LADA (VAZ) Niva,14500,2017,1.7,45000,AZN,1.00
LADA (VAZ) Niva,15000,2015,1.7,55500,AZN,1.00
LADA (VAZ) Niva,9000,2000,2.2,337000,AZN,1.00
LADA (VAZ) Niva,9000,2013,1.7,100000,AZN,1.00
LADA (VAZ) Niva,4800,1994,1.7,250000,AZN,1.00
LADA (VAZ) Niva,4800,1994,1.7,250000,AZN,1.00
LADA (VAZ) Niva,4800,1994,1.7,250000,AZN,1.00
LADA (VAZ) Niva,10800,2002,2.0,205000,AZN,1.00
LADA (VAZ) Niva,15400,2017,1.7,39000,AZN,1.00
LADA (VAZ) Niva,8600,2012,1.7,141000,AZN,1.00
LADA (VAZ) Niva,23800,2005,2.3,140545,AZN,1.00
LADA (VAZ) Niva,7800,2005,1.7,215000,AZN,1.00
LADA (VAZ) Niva,10800,2014,1.7,69000,AZN,1.00
LADA (VAZ) Niva,13500,2007,1.5,235000,AZN,1.00
LADA (VAZ) Niva,25500,2018,1.7,1800,AZN,1.00
LADA (VAZ) Niva,14350,2015,1.7,350000,AZN,1.00
LADA (VAZ) Niva,14350,2015,1.7,350000,AZN,1.00
LADA (VAZ) Niva,11500,2016,1.5,67000,AZN,1.00
LADA (VAZ) Niva,26000,2018,1.7,5000,AZN,1.00
LADA (VAZ) Niva,8500,2015,1.6,97200,AZN,1.00
LADA (VAZ) Niva,13900,2013,1.7,59338,AZN,1.00
LADA (VAZ) Niva,13500,2015,1.7,81300,AZN,1.00
LADA (VAZ) Niva,9900,2016,1.7,55900,AZN,1.00
LADA (VAZ) Niva,9900,2016,1.7,55900,AZN,1.00
LADA (VAZ) Niva,8600,2012,1.7,90127,AZN,1.00
LADA (VAZ) Niva,10500,2013,1.7,80000,AZN,1.00
LADA (VAZ) Niva,10500,2013,1.7,80000,AZN,1.00
LADA (VAZ) Niva,11500,2014,1.7,25000,AZN,1.00
LADA (VAZ) Niva,11400,2015,1.7,39000,AZN,1.00
LADA (VAZ) Niva,11400,2015,1.7,39000,AZN,1.00
LADA (VAZ) Niva,12500,2015,1.7,58000,AZN,1.00
LADA (VAZ) Niva,12500,2015,1.7,58000,AZN,1.00
LADA (VAZ) Niva,4300,1996,1.7,170000,AZN,1.00
LADA (VAZ) Niva,14500,2000,1.8,202444,AZN,1.00
LADA (VAZ) Niva,5000,1984,1.7,250000,AZN,1.00
LADA (VAZ) Niva,12000,2015,1.7,59000,AZN,1.00
LADA (VAZ) Niva,13400,2015,1.7,29400,AZN,1.00
LADA (VAZ) Niva,13400,2015,1.7,29400,AZN,1.00
LADA (VAZ) Niva,17300,2018,1.7,900,AZN,1.00
LADA (VAZ) Niva,17300,2018,1.7,900,AZN,1.00
LADA (VAZ) Niva,11200,2014,1.7,111000,AZN,1.00
LADA (VAZ) Niva,11200,2014,1.7,111000,AZN,1.00
LADA (VAZ) Niva,11200,1995,2.0,543649,AZN,1.00
LADA (VAZ) Niva,17200,2015,1.7,39000,AZN,1.00
LADA (VAZ) Niva,2550,1985,1.6,250000,AZN,1.00
LADA (VAZ) Niva,35000,2007,1.6,230000,$,1.70
LADA (VAZ) Niva,13600,2013,1.7,71200,AZN,1.00
LADA (VAZ) Niva,13600,2013,1.7,71200,AZN,1.00
LADA (VAZ) Niva,10800,2013,1.7,46201,AZN,1.00
LADA (VAZ) Niva,14300,2013,1.7,20000,AZN,1.00
LADA (VAZ) Niva,9850,2015,1.7,80000,AZN,1.00
LADA (VAZ) Niva,15200,2016,1.7,13700,AZN,1.00
LADA (VAZ) Niva,9850,2015,1.7,80000,AZN,1.00
LADA (VAZ) Niva,15500,2015,1.7,81800,AZN,1.00
LADA (VAZ) Niva,6900,2008,1.7,165965,AZN,1.00
LADA (VAZ) Niva,6900,2008,1.7,165965,AZN,1.00
LADA (VAZ) Niva,12800,1999,2.2,360000,AZN,1.00
LADA (VAZ) Niva,10900,2015,1.7,75000,AZN,1.00
LADA (VAZ) Niva,11700,2015,1.7,36000,AZN,1.00
LADA (VAZ) Niva,13700,2014,1.7,73000,AZN,1.00
LADA (VAZ) Niva,4900,1994,1.7,198000,AZN,1.00
LADA (VAZ) Niva,15000,2015,1.7,55500,AZN,1.00
LADA (VAZ) Niva,15000,2016,1.7,36000,AZN,1.00
LADA (VAZ) Niva,8300,2012,1.7,10500,AZN,1.00
LADA (VAZ) Niva,15000,2016,1.7,36000,AZN,1.00
LADA (VAZ) Niva,9800,2011,1.2,361850,AZN,1.00
LADA (VAZ) Niva,9604,2006,1.5,210000,AZN,1.00
LADA (VAZ) Niva,5500,2007,1.7,110000,AZN,1.00
LADA (VAZ) Niva,10900,2014,1.7,370000,AZN,1.00
LADA (VAZ) Niva,15600,2015,1.7,35000,AZN,1.00
LADA (VAZ) Niva,15600,2015,1.7,35000,AZN,1.00
LADA (VAZ) Niva,8200,2011,1.7,184000,AZN,1.00
LADA (VAZ) Niva,10200,2014,1.7,99000,AZN,1.00
LADA (VAZ) Niva,8650,2012,1.7,82000,AZN,1.00
LADA (VAZ) Niva,8650,2012,1.7,82000,AZN,1.00
LADA (VAZ) Niva,10200,2014,1.7,99000,AZN,1.00
LADA (VAZ) Niva,16700,2016,1.7,50000,AZN,1.00
LADA (VAZ) Niva,4800,2004,1.6,226098,AZN,1.00
LADA (VAZ) Niva,6600,2009,1.7,87000,AZN,1.00
LADA (VAZ) Niva,9900,2013,1.7,90000,AZN,1.00
LADA (VAZ) Niva,9900,2018,5.0,0,AZN,1.00
LADA (VAZ) Niva,9900,2013,1.7,90000,AZN,1.00
LADA (VAZ) Niva,13800,2015,1.7,20000,AZN,1.00
LADA (VAZ) Niva,10200,2013,1.7,80000,AZN,1.00
